################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.1841383842859741E+00 a      1070     1     1     2    10
 -4.7650959374505346E+00 a      1071     1     1     2    11
 -1.3259626666128848E+00 a      1072     1     1     2    12
 -5.1030461887297218E-01 a      1073     1     1     2    13
 -2.1537281681750864E+00 a      1074     1     1     2    14
 -9.2829636183641853E+00 a      1075     1     1     2    15
 -1.0052206686621197E+00 a      1076     1     1     2    16
 -3.8946905850235969E-01 a      1077     1     1     2    17
 -5.0151613491303575E+00 a      1078     1     1     2    18
 -8.1338791641304253E-01 a      1079     1     1     2    19
  1.2162360777686536E+00 a      1080     1     1     2    20
 -3.2469115680884952E-01 a      1081     1     2     2     1
  7.6410657579971497E+00 a      1082     1     2     2     2
 -6.2704497818840128E+00 a      1083     1     2     2     3
  7.0081878052591975E+00 a      1084     1     2     2     4
  2.7082346924323599E+00 a      1085     1     2     2     5
  7.3090934792085145E+00 a      1086     1     2     2     6
  8.2298611606230876E-01 a      1087     1     2     2     7
  1.2144988401443360E+00 a      1088     1     2     2     8
  2.0846485998394723E-01 a      1089     1     2     2     9
  1.6418716068843506E+00 a      1090     1     2     2    10
 -4.9471901676188583E+00 a      1091     1     2     2    11
 -8.5510950872894187E-01 a      1092     1     2     2    12
 -1.7335611175021730E+00 a      1093     1     2     2    13
  4.4299171630411607E+00 a      1094     1     2     2    14
  8.5853173582917131E-01 a      1095     1     2     2    15
  4.9398757619366984E+00 a      1096     1     2     2    16
 -8.7457776309163693E-01 a      1097     1     2     2    17
 -2.1179087288051051E+00 a      1098     1     2     2    18
  4.0721604004961609E+00 a      1099     1     2     2    19
 -1.2885672579104432E+00 a      1100     1     2     2    20
 -5.0388732892645915E-01 a      1101     1     3     2     1
  1.6645252240016235E-02 a      1102     1     3     2     2
  1.1275156697930975E+00 a      1103     1     3     2     3
 -1.7310655945745814E+00 a      1104     1     3     2     4
 -1.8237615915955796E-01 a      1105     1     3     2     5
 -3.4705716191274165E+00 a      1106     1     3     2     6
 -3.5795226742046307E+00 a      1107     1     3     2     7
 -1.3386419683243669E+00 a      1108     1     3     2     8
  4.7148412826209418E-01 a      1109     1     3     2     9
 -7.9374351340369420E-01 a      1110     1     3     2    10
  3.6969596019980872E-01 a      1111     1     3     2    11
  7.6001011497113236E-01 a      1112     1     3     2    12
 -3.2421516582740340E-01 a      1113     1     3     2    13
 -1.1193880870551033E-01 a      1114     1     3     2    14
  9.1902075421484541E-01 a      1115     1     3     2    15
  9.5766436365606611E-01 a      1116     1     3     2    16
 -3.4810605680108608E-01 a      1117     1     3     2    17
  5.2222308631033698E-01 a      1118     1     3     2    18
  5.9573161831020507E-03 a      1119     1     3     2    19
 -7.9093350501729642E-01 a      1120     1     3     2    20
 -7.7247101345226432E-01 a      1121     1     4     2     1
 -3.8229812965138219E+00 a      1122     1     4     2     2
  1.4025716748344523E+00 a      1123     1     4     2     3
 -4.2009394601458601E+00 a      1124     1     4     2     4
 -1.1121936079454473E+00 a      1125     1     4     2     5
 -4.6541314349494876E+00 a      1126     1     4     2     6
 -6.3266006322344861E+00 a      1127     1     4     2     7
  1.0620234658683374E+00 a      1128     1     4     2     8
 -6.4653855840334506E-02 a      1129     1     4     2     9
 -3.2418355974157591E+00 a      1130     1     4     2    10
  2.3512949880044101E+00 a      1131     1     4     2    11
  1.7071075521833845E+00 a      1132     1     4     2    12
  2.4289237758077795E+00 a      1133     1     4     2    13
  5.9759852965938465E-01 a      1134     1     4     2    14
 -2.5314604510070415E+00 a      1135     1     4     2    15
 -2.7254474665252881E+00 a      1136     1     4     2    16
 -1.5224862951378018E+00 a      1137     1     4     2    17
  1.1226124194456060E+00 a      1138     1     4     2    18
 -8.0509666084107256E-01 a      1139     1     4     2    19
 -1.5062741111877791E-02 a      1140     1     4     2    20
 -5.5229042143231299E-01 a      1141     1     5     2     1
 -1.9803529827913531E+00 a      1142     1     5     2     2
 -6.4858880855231238E-01 a      1143     1     5     2     3
 -3.8968047228886293E-01 a      1144     1     5     2     4
  1.4388106798043626E-01 a      1145     1     5     2     5
  5.8378891576563799E-02 a      1146     1     5     2     6
  7.2751907307649155E-01 a      1147     1     5     2     7
  1.7802556839103214E+00 a      1148     1     5     2     8
 -1.0815272538362319E-02 a      1149     1     5     2     9
 -1.3813383700092459E+00 a      1150     1     5     2    10
 -3.5210407873701244E-01 a      1151     1     5     2    11
 -8.1970921818034059E-01 a      1152     1     5     2    12
  2.9588838966486180E-03 a      1153     1     5     2    13
  1.8735740272299187E-01 a      1154     1     5     2    14
 -7.7118160874743025E-01 a      1155     1     5     2    15
 -1.5591246506116352E+00 a      1156     1     5     2    16
 -3.3577453952471498E-01 a      1157     1     5     2    17
  1.5586476382886114E+00 a      1158     1     5     2    18
 -5.3416969555610772E-01 a      1159     1     5     2    19
  2.4577965980475361E-01 a      1160     1     5     2    20
  5.1480690872566024E+00 a      1161     1     6     2     1
  1.4765009669446987E+00 a      1162     1     6     2     2
 -1.0173564168856639E+00 a      1163     1     6     2     3
 -4.0560015974528074E+00 a      1164     1     6     2     4
 -1.6295630346284884E-01 a      1165     1     6     2     5
  1.4082702481214324E+00 a      1166     1     6     2     6
 -4.5958006715517277E+00 a      1167     1     6     2     7
 -2.2145670303470713E+00 a      1168     1     6     2     8
 -6.0975271025281041E-01 a      1169     1     6     2     9
  1.6388821281691957E+00 a      1170     1     6     2    10
 -3.1225683290651349E+00 a      1171     1     6     2    11
 -9.0718246816463921E-01 a      1172     1     6     2    12
  4.2564731347664821E+00 a      1173     1     6     2    13
 -1.4166883402760361E-01 a      1174     1     6     2    14
  4.5793929712512466E-01 a      1175     1     6     2    15
 -1.2753378594309701E+00 a      1176     1     6     2    16
  1.5843669295501044E+00 a      1177     1     6     2    17
  1.4631925263830294E+00 a      1178     1     6     2    18
 -9.8582859364496378E-01 a      1179     1     6     2    19
  2.5159397829393887E-01 a      1180     1     6     2    20
  2.8103050649822081E+00 a      1181     1     7     2     1
 -1.3342247285769198E+00 a      1182     1     7     2     2
 -6.3776537230772090E-01 a      1183     1     7     2     3
 -3.2916799713895151E-01 a      1184     1     7     2     4
  8.1869268436480269E-01 a      1185     1     7     2     5
  6.0827027622595498E-01 a      1186     1     7     2     6
 -2.0215285588034653E+00 a      1187     1     7     2     7
 -1.1425972358069873E-01 a      1188     1     7     2     8
 -1.3518305363184191E-01 a      1189     1     7     2     9
 -8.8860753595909547E-01 a      1190     1     7     2    10
 -5.3717401908978590E-01 a      1191     1     7     2    11
 -9.9564827561514335E-01 a      1192     1     7     2    12
 -5.9122912425509555E-01 a      1193     1     7     2    13
  2.6991287160582522E-01 a      1194     1     7     2    14
 -2.5451193304409556E+00 a      1195     1     7     2    15
 -2.8488293182242552E+00 a      1196     1     7     2    16
  5.8032967097301702E-01 a      1197     1     7     2    17
  3.7120220787624264E-01 a      1198     1     7     2    18
 -3.8900960197735701E-01 a      1199     1     7     2    19
  6.8626868480901315E-01 a      1200     1     7     2    20
  3.7982308483077150E+00 a      1201     1     8     2     1
  5.0454297491268230E-01 a      1202     1     8     2     2
  1.9317862481629999E-01 a      1203     1     8     2     3
  1.1249270570767231E+00 a      1204     1     8     2     4
 -2.3492995260842213E+00 a      1205     1     8     2     5
 -8.1329041081913889E-01 a      1206     1     8     2     6
  5.1277455827865151E-02 a      1207     1     8     2     7
 -3.0980371415960817E-02 a      1208     1     8     2     8
  3.7594585688909232E-01 a      1209     1     8     2     9
  1.1699619149173365E-01 a      1210     1     8     2    10
  4.3404876744005199E+00 a      1211     1     8     2    11
  9.1737008937403652E-01 a      1212     1     8     2    12
 -8.9798632231151376E-01 a      1213     1     8     2    13
 -3.5305662370428563E+00 a      1214     1     8     2    14
  5.4637755510199222E+00 a      1215     1     8     2    15
 -2.8907109086464358E+00 a      1216     1     8     2    16
  3.4777565602195282E-01 a      1217     1     8     2    17
 -7.1615573877745611E+00 a      1218     1     8     2    18
 -4.4096894634807482E+00 a      1219     1     8     2    19
  1.2414882863673959E+00 a      1220     1     8     2    20
 -2.0044148941993161E+00 a      1221     1     9     2     1
  1.1916613956388476E+01 a      1222     1     9     2     2
  3.5213469274969946E+00 a      1223     1     9     2     3
 -1.2494560584042669E+00 a      1224     1     9     2     4
 -1.3269547476457815E+01 a      1225     1     9     2     5
 -1.4454367208712791E+01 a      1226     1     9     2     6
 -7.5513955865708446E+00 a      1227     1     9     2     7
  4.3229014053654353E+00 a      1228     1     9     2     8
  8.8429825034202221E+00 a      1229     1     9     2     9
  3.3301271117806093E+00 a      1230     1     9     2    10
  2.7652481905826392E+00 a      1231     1     9     2    11
 -5.1485865089056659E+00 a      1232     1     9     2    12
 -1.1321740281091502E+01 a      1233     1     9     2    13
  5.7369430625640172E+00 a      1234     1     9     2    14
  6.6760655869928067E+00 a      1235     1     9     2    15
  6.3293740722127882E+00 a      1236     1     9     2    16
 -3.9972413245016090E+00 a      1237     1     9     2    17
 -2.7782190816804055E+00 a      1238     1     9     2    18
 -1.0105002546597358E+01 a      1239     1     9     2    19
  9.1564988682559676E+00 a      1240     1     9     2    20
 -2.5702279323164277E+00 a      1241     1    10     2     1
 -4.2721429506077584E+00 a      1242     1    10     2     2
 -6.6778870711204508E-01 a      1243     1    10     2     3
  2.4823551023081749E+00 a      1244     1    10     2     4
 -9.5411729491132946E-01 a      1245     1    10     2     5
 -2.5943681386154864E+00 a      1246     1    10     2     6
  7.7959041973349374E-01 a      1247     1    10     2     7
  1.1547846566343489E+00 a      1248     1    10     2     8
  6.6051298528115876E-01 a      1249     1    10     2     9
 -3.8111600961706102E+00 a      1250     1    10     2    10
  3.5586745455119382E+00 a      1251     1    10     2    11
  4.2423172779300424E+00 a      1252     1    10     2    12
  3.1844636248862095E+00 a      1253     1    10     2    13
  8.0488238484950203E-01 a      1254     1    10     2    14
  3.1635766996271975E+00 a      1255     1    10     2    15
 -4.0255223428272275E+00 a      1256     1    10     2    16
 -1.4644411224194029E+00 a      1257     1    10     2    17
  1.1006278995736372E+00 a      1258     1    10     2    18
  1.3897794944103097E+00 a      1259     1    10     2    19
 -4.3697756438163499E-01 a      1260     1    10     2    20
 -9.1065031733180724E-01 a      1261     1    11     2     1
  4.8743678548826780E-01 a      1262     1    11     2     2
 -1.7490012091065761E+00 a      1263     1    11     2     3
 -5.9746620223129210E-01 a      1264     1    11     2     4
 -2.3104481910522945E-01 a      1265     1    11     2     5
  2.0789821436065257E-02 a      1266     1    11     2     6
  8.4029420593336812E-01 a      1267     1    11     2     7
  2.1317189821618071E-01 a      1268     1    11     2     8
 -2.4146982876931095E-01 a      1269     1    11     2     9
  5.9237053133935957E-01 a      1270     1    11     2    10
 -2.2092944688237606E+00 a      1271     1    11     2    11
  1.6449265369091959E+00 a      1272     1    11     2    12
 -3.5663737857852054E-03 a      1273     1    11     2    13
  2.3477679824118682E-03 a      1274     1    11     2    14
  4.0275284923593430E-01 a      1275     1    11     2    15
 -5.5415116310762358E-01 a      1276     1    11     2    16
  7.0861533694727219E-01 a      1277     1    11     2    17
 -2.0077398863566920E+00 a      1278     1    11     2    18
  1.1540463231260694E+00 a      1279     1    11     2    19
 -7.6996077722490996E-01 a      1280     1    11     2    20
 -4.0706210774881868E-01 a      1281     1    12     2     1
 -2.0049868604411850E-01 a      1282     1    12     2     2
 -2.8508768352463165E-01 a      1283     1    12     2     3
  1.7195719603658988E-01 a      1284     1    12     2     4
  1.2880506584796186E-01 a      1285     1    12     2     5
 -1.8998753312809127E-01 a      1286     1    12     2     6
  1.7561292851709323E-01 a      1287     1    12     2     7
  7.5065785220942302E-02 a      1288     1    12     2     8
  5.0669574806446571E-02 a      1289     1    12     2     9
 -2.7946631133081673E-01 a      1290     1    12     2    10
 -8.8851392676588176E-02 a      1291     1    12     2    11
 -1.7496859964576794E-01 a      1292     1    12     2    12
 -1.0868657830985552E-01 a      1293     1    12     2    13
  2.6106786654231311E-02 a      1294     1    12     2    14
  4.0281667797282655E-01 a      1295     1    12     2    15
 -4.9333687717419529E-04 a      1296     1    12     2    16
 -1.5854812924946479E-01 a      1297     1    12     2    17
 -4.3935579970854088E-01 a      1298     1    12     2    18
  1.5344361249492086E-01 a      1299     1    12     2    19
 -6.0976580949135377E-02 a      1300     1    12     2    20
 -4.1355838654717871E+00 a      1301     1    13     2     1
  2.6357261216489573E-02 a      1302     1    13     2     2
 -7.8055705820446286E-01 a      1303     1    13     2     3
  1.8102244861423786E+00 a      1304     1    13     2     4
 -5.0018711744296507E-01 a      1305     1    13     2     5
 -1.5171606633616150E+00 a      1306     1    13     2     6
 -4.2353148889373338E-01 a      1307     1    13     2     7
 -7.0091308017168286E-02 a      1308     1    13     2     8
 -1.2400910491905749E-01 a      1309     1    13     2     9
 -7.5809190293400297E+00 a      1310     1    13     2    10
 -5.0399236650332302E-01 a      1311     1    13     2    11
 -3.6006005940772194E+00 a      1312     1    13     2    12
 -7.7092813418656558E-01 a      1313     1    13     2    13
  8.0488512026041426E-01 a      1314     1    13     2    14
 -5.4530558292220421E-01 a      1315     1    13     2    15
 -1.2490647309989809E+00 a      1316     1    13     2    16
 -6.1105766585890053E-01 a      1317     1    13     2    17
 -3.1731705787936657E+00 a      1318     1    13     2    18
  4.2921873513293085E-01 a      1319     1    13     2    19
 -1.0406394271032642E+00 a      1320     1    13     2    20
  2.9920645749844366E+00 a      1321     1    14     2     1
  4.8805915898853192E+00 a      1322     1    14     2     2
  7.0253476085348543E-01 a      1323     1    14     2     3
 -1.9434782769551717E+00 a      1324     1    14     2     4
  1.0512847902862319E+00 a      1325     1    14     2     5
  1.7512107654312612E+00 a      1326     1    14     2     6
 -2.8957756525870182E+00 a      1327     1    14     2     7
 -1.4515310749844050E+00 a      1328     1    14     2     8
 -2.5701369780519367E-01 a      1329     1    14     2     9
  5.6486597881507539E+00 a      1330     1    14     2    10
 -2.7586204153738345E+00 a      1331     1    14     2    11
 -1.7565139699813486E+00 a      1332     1    14     2    12
 -2.5442501641721109E+00 a      1333     1    14     2    13
 -1.3203288475646664E+00 a      1334     1    14     2    14
 -4.7236534600721027E+00 a      1335     1    14     2    15
  3.9740781213158325E+00 a      1336     1    14     2    16
  1.4692455489394816E+00 a      1337     1    14     2    17
 -1.1831774341270207E+00 a      1338     1    14     2    18
 -7.8447731449049907E-01 a      1339     1    14     2    19
  2.6770822843575165E-01 a      1340     1    14     2    20
  2.1920901357488470E-01 a      1341     1    15     2     1
  3.0332556137513916E-01 a      1342     1    15     2     2
 -4.2522894342573803E-01 a      1343     1    15     2     3
 -5.8762176585199610E-01 a      1344     1    15     2     4
 -8.7979869252244727E-02 a      1345     1    15     2     5
  1.0824005277393209E-01 a      1346     1    15     2     6
 -9.1567240186772647E-01 a      1347     1    15     2     7
  9.5091919004446779E-01 a      1348     1    15     2     8
  9.2965064824758525E-02 a      1349     1    15     2     9
  1.8709288463981240E-02 a      1350     1    15     2    10
 -5.3303173947057379E-02 a      1351     1    15     2    11
 -8.8177512140208369E-01 a      1352     1    15     2    12
  9.7957026673095526E-01 a      1353     1    15     2    13
  1.7560117797686833E-01 a      1354     1    15     2    14
  1.6540485444844952E-01 a      1355     1    15     2    15
 -1.7079593900786647E-01 a      1356     1    15     2    16
  2.5222289481645954E-01 a      1357     1    15     2    17
 -3.6924082009107656E-01 a      1358     1    15     2    18
  2.9016362211639785E-01 a      1359     1    15     2    19
  1.9677053606329117E-03 a      1360     1    15     2    20
  2.3849274016061921E+00 a      1361     1    16     2     1
  3.3435958365913128E+00 a      1362     1    16     2     2
  1.8390011429283475E+00 a      1363     1    16     2     3
 -3.1107322359179657E-01 a      1364     1    16     2     4
  1.2707089937279392E+00 a      1365     1    16     2     5
  2.4321421671258618E+00 a      1366     1    16     2     6
  4.2227604608847785E-01 a      1367     1    16     2     7
 -2.7618869536492525E+00 a      1368     1    16     2     8
 -2.7773516459108188E-01 a      1369     1    16     2     9
  6.0711665499391261E+00 a      1370     1    16     2    10
  9.3451369356177405E-01 a      1371     1    16     2    11
 -2.5263666063568230E-01 a      1372     1    16     2    12
 -5.4392863651928114E-01 a      1373     1    16     2    13
 -8.0480353039799857E-01 a      1374     1    16     2    14
 -1.8181074168481175E+00 a      1375     1    16     2    15
  4.2723877085832225E+00 a      1376     1    16     2    16
  5.0499493799862916E-01 a      1377     1    16     2    17
  1.9009299250674385E+00 a      1378     1    16     2    18
 -1.2421352002580959E+00 a      1379     1    16     2    19
  9.2516955769119191E-01 a      1380     1    16     2    20
  2.4477256711400580E-02 a      1381     1    17     2     1
  1.2422231432147601E-01 a      1382     1    17     2     2
  4.6016389308123640E-01 a      1383     1    17     2     3
  1.6088019767539350E+00 a      1384     1    17     2     4
 -3.4935328190226300E-01 a      1385     1    17     2     5
 -1.1898776320884010E+00 a      1386     1    17     2     6
 -1.6216745922964952E+00 a      1387     1    17     2     7
 -2.0006255838852877E-01 a      1388     1    17     2     8
 -1.0069282094745169E-01 a      1389     1    17     2     9
  3.2456285691465414E-01 a      1390     1    17     2    10
 -7.7866155335119061E+00 a      1391     1    17     2    11
 -7.0879680587769101E-01 a      1392     1    17     2    12
 -5.9763851224901787E-01 a      1393     1    17     2    13
 -1.2430814027870415E-01 a      1394     1    17     2    14
 -1.1826034562297261E+01 a      1395     1    17     2    15
  1.7793083077313354E-01 a      1396     1    17     2    16
 -3.7033656855091918E-01 a      1397     1    17     2    17
 -1.3426146165768413E+00 a      1398     1    17     2    18
 -6.1787042339633369E-01 a      1399     1    17     2    19
  6.0178255168789008E-01 a      1400     1    17     2    20
 -4.8526773562613601E-01 a      1401     1    18     2     1
 -7.0999757641646655E-01 a      1402     1    18     2     2
 -6.2779351071096112E-02 a      1403     1    18     2     3
  2.8586842305824943E-02 a      1404     1    18     2     4
  1.9502625159471491E-02 a      1405     1    18     2     5
  4.5905948142856162E-01 a      1406     1    18     2     6
  7.2166931953297897E-01 a      1407     1    18     2     7
 -6.4154062991145389E-01 a      1408     1    18     2     8
 -1.5407304916216613E-01 a      1409     1    18     2     9
 -3.5498403133492734E-01 a      1410     1    18     2    10
 -8.5430337905560172E-01 a      1411     1    18     2    11
 -6.3054542639827016E-02 a      1412     1    18     2    12
 -1.1838971257507851E+00 a      1413     1    18     2    13
  2.4003611462141591E-01 a      1414     1    18     2    14
 -3.8026470505151601E-02 a      1415     1    18     2    15
 -1.4855219147449655E-01 a      1416     1    18     2    16
  1.0028780379080494E-01 a      1417     1    18     2    17
 -9.0272869988884763E-01 a      1418     1    18     2    18
 -1.0903065437005507E-01 a      1419     1    18     2    19
  4.2123638426308160E-02 a      1420     1    18     2    20
  1.2200561965376135E-01 a      1421     1    19     2     1
  2.2254292699599896E+00 a      1422     1    19     2     2
  2.1636992552396511E-01 a      1423     1    19     2     3
 -1.2356503707085759E-01 a      1424     1    19     2     4
  4.2042681394304238E-01 a      1425     1    19     2     5
  5.2292401568116043E-01 a      1426     1    19     2     6
  3.8755935256511942E-01 a      1427     1    19     2     7
 -4.8816135631708252E-01 a      1428     1    19     2     8
 -1.3386181351245716E-01 a      1429     1    19     2     9
  2.5230417540530343E+00 a      1430     1    19     2    10
 -8.3723589396344700E+00 a      1431     1    19     2    11
  2.8550045338972185E-01 a      1432     1    19     2    12
 -1.0542651307841397E+00 a      1433     1    19     2    13
 -3.6590363102530532E-01 a      1434     1    19     2    14
 -1.4959794674125057E+01 a      1435     1    19     2    15
  8.1075172962382092E-01 a      1436     1    19     2    16
 -7.6456991031818864E-03 a      1437     1    19     2    17
 -5.2126241707682386E-01 a      1438     1    19     2    18
 -1.9054761349154281E-01 a      1439     1    19     2    19
  1.3475057605887983E-01 a      1440     1    19     2    20
  1.5660521883286069E+00 a      1441     1    20     2     1
  6.4646947726719317E-01 a      1442     1    20     2     2
 -1.4816392162822822E+00 a      1443     1    20     2     3
  8.5188064495659965E-01 a      1444     1    20     2     4
 -1.0996312370731780E-01 a      1445     1    20     2     5
 -2.8161707969652836E+00 a      1446     1    20     2     6
  8.7604942579040634E-01 a      1447     1    20     2     7
 -6.7187832454170993E-01 a      1448     1    20     2     8
  7.2557376465021894E-01 a      1449     1    20     2     9
  7.8286413397672172E-02 a      1450     1    20     2    10
  1.0428377548170666E+00 a      1451     1    20     2    11
 -7.2259454084738689E-02 a      1452     1    20     2    12
 -6.0645506363157864E-01 a      1453     1    20     2    13
 -6.0592515881562325E-01 a      1454     1    20     2    14
  2.0057735932101703E+00 a      1455     1    20     2    15
  4.0609740765808522E-01 a      1456     1    20     2    16
 -1.5882193913709647E-01 a      1457     1    20     2    17
 -1.1743225015446985E+00 a      1458     1    20     2    18
  8.9906814209743702E-01 a      1459     1    20     2    19
 -1.3754061469979109E-01 a      1460     1    20     2    20
 -7.9274651755485781E+00 b      1461     2     1
  1.6203195536751556E+00 b      1462     2     2
 -3.1780222393167901E-01 b      1463     2     3
 -4.8420030554431664E-01 b      1464     2     4
 -3.0296392037187454E+00 b      1465     2     5
 -5.2297862887995059E+00 b      1466     2     6
  9.7468715137444519E+00 b      1467     2     7
  6.2042166707786306E+00 b      1468     2     8
 -1.9249964082040456E+00 b      1469     2     9
  5.5197723553683420E-01 b      1470     2    10
  3.2226970099318470E+00 b      1471     2    11
 -1.1863564706214561E+01 b      1472     2    12
 -1.6957931940825737E+00 b      1473     2    13
  4.4867035257777781E+00 b      1474     2    14
  2.1058007950534002E+01 b      1475     2    15
 -1.7784151685264677E+00 b      1476     2    16
 -5.6489689891453478E+00 b      1477     2    17
  1.1935873842178268E+01 b      1478     2    18
 -1.1654013447844687E+00 b      1479     2    19
  8.9869887641176860E-01 b      1480     2    20
 -1.4536279702738483E-01 a      1481     2     1     3     1
  4.3088215865438040E-01 a      1482     2     2     3     1
  1.6362646511360177E-01 a      1483     2     3     3     1
 -2.3892843417992715E-01 a      1484     2     4     3     1
  5.3693134970132739E-01 a      1485     2     5     3     1
 -1.2739992456903812E-01 a      1486     2     6     3     1
  3.8662578268705894E-01 a      1487     2     7     3     1
 -2.3628164204822993E-01 a      1488     2     8     3     1
  5.7363293170919849E-01 a      1489     2     9     3     1
 -5.4801312763143961E-01 a      1490     2    10     3     1
 -5.0299012369464191E-01 a      1491     2    11     3     1
  9.0093437161915604E-02 a      1492     2    12     3     1
  3.2180750013344034E-01 a      1493     2    13     3     1
 -4.2982122354537639E-01 a      1494     2    14     3     1
 -1.1117724434027509E+00 a      1495     2    15     3     1
  1.5762221428005119E-01 a      1496     2    16     3     1
  5.2514216201150365E-01 a      1497     2    17     3     1
  1.3042982537016248E-01 a      1498     2    18     3     1
 -2.6156989702604888E-01 a      1499     2    19     3     1
  9.1363400577174370E-01 a      1500     2    20     3     1
  5.4784846787701014E+00 b      1501     3     1
