################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.7234553790110825E-01 a      1070     1     1     2    10
  2.3213810169692140E-01 a      1071     1     1     2    11
  9.7257757261073141E-01 a      1072     1     1     2    12
 -3.1438732965946309E-01 a      1073     1     1     2    13
 -1.2476094932103465E+00 a      1074     1     1     2    14
  6.8226489218956476E-01 a      1075     1     1     2    15
 -1.0672447672908916E+00 a      1076     1     1     2    16
 -2.2852373446913070E+00 a      1077     1     1     2    17
 -1.6063978490699695E+00 a      1078     1     1     2    18
 -1.8821045272290210E-01 a      1079     1     1     2    19
  1.4714961391790765E-01 a      1080     1     1     2    20
 -1.3589442036088017E-01 a      1081     1     2     2     1
 -9.3001112065559943E-01 a      1082     1     2     2     2
 -1.7271997798264113E-01 a      1083     1     2     2     3
  1.3711161676694021E+00 a      1084     1     2     2     4
 -1.4224578741957783E+00 a      1085     1     2     2     5
  3.2231163775257468E+00 a      1086     1     2     2     6
  8.0091254962264513E-01 a      1087     1     2     2     7
  4.4540403573913867E-01 a      1088     1     2     2     8
 -8.2593083846209170E-01 a      1089     1     2     2     9
  9.0861792211965642E-01 a      1090     1     2     2    10
  2.9287473732168530E+00 a      1091     1     2     2    11
  3.9484977222371404E-02 a      1092     1     2     2    12
 -3.6126196353510515E-01 a      1093     1     2     2    13
 -2.4056339158475999E+00 a      1094     1     2     2    14
 -1.3711094730920709E-01 a      1095     1     2     2    15
  1.4160419207069002E+00 a      1096     1     2     2    16
  1.4741530087994270E+00 a      1097     1     2     2    17
  8.5453051147662573E-01 a      1098     1     2     2    18
 -4.4746529204316010E+00 a      1099     1     2     2    19
  7.1239045754562791E-01 a      1100     1     2     2    20
  5.6358312938981781E-01 a      1101     1     3     2     1
 -4.2382758459770216E+00 a      1102     1     3     2     2
  2.4760906131765896E+00 a      1103     1     3     2     3
 -3.3803190668147400E+00 a      1104     1     3     2     4
  1.8676043566919955E+00 a      1105     1     3     2     5
  5.8223449664333087E+00 a      1106     1     3     2     6
  2.8774736833110554E-01 a      1107     1     3     2     7
  1.1046787492010410E+00 a      1108     1     3     2     8
  9.4033186755183429E-01 a      1109     1     3     2     9
  2.6077314193569228E+00 a      1110     1     3     2    10
  1.1109787315768949E-01 a      1111     1     3     2    11
  2.5391141962751687E+00 a      1112     1     3     2    12
  1.4599688008348359E+00 a      1113     1     3     2    13
  4.2086275344195787E+00 a      1114     1     3     2    14
  1.4593218991132384E+00 a      1115     1     3     2    15
 -4.8058902731909390E+00 a      1116     1     3     2    16
 -7.5581047275965285E-01 a      1117     1     3     2    17
  4.0349013525863686E+00 a      1118     1     3     2    18
 -1.3003820605944290E+00 a      1119     1     3     2    19
  2.2273074194523943E+00 a      1120     1     3     2    20
 -5.5235046622353301E-01 a      1121     1     4     2     1
  4.3349267175827449E-01 a      1122     1     4     2     2
  4.5979827391536215E-01 a      1123     1     4     2     3
 -2.8214623135310788E-02 a      1124     1     4     2     4
 -1.2327971659755422E+01 a      1125     1     4     2     5
 -1.2483421945041562E+00 a      1126     1     4     2     6
 -1.3080719177055748E+00 a      1127     1     4     2     7
  6.9710813489357148E-01 a      1128     1     4     2     8
  6.0452226367279127E-01 a      1129     1     4     2     9
 -2.1244432747297770E+00 a      1130     1     4     2    10
 -3.4753375411402754E+00 a      1131     1     4     2    11
 -1.0247055500506920E-01 a      1132     1     4     2    12
 -1.3233833636112331E+00 a      1133     1     4     2    13
 -1.1999242539514126E+00 a      1134     1     4     2    14
 -1.7101071631107895E-01 a      1135     1     4     2    15
  1.1515276101499183E+00 a      1136     1     4     2    16
  8.5283128834172972E-01 a      1137     1     4     2    17
  4.6986264419101825E-01 a      1138     1     4     2    18
  7.9885964352859462E-01 a      1139     1     4     2    19
 -1.8989244041498590E+00 a      1140     1     4     2    20
 -9.6228555792057724E-01 a      1141     1     5     2     1
 -8.9785048111716514E-01 a      1142     1     5     2     2
  1.1488108329605697E+00 a      1143     1     5     2     3
  3.2525615567327015E-01 a      1144     1     5     2     4
 -6.2603420678997590E-01 a      1145     1     5     2     5
 -1.1239008443546914E+00 a      1146     1     5     2     6
 -2.2416634209107804E+00 a      1147     1     5     2     7
 -8.9793660587907997E-01 a      1148     1     5     2     8
 -1.2540157614792653E+00 a      1149     1     5     2     9
 -6.8768614735698297E-01 a      1150     1     5     2    10
 -1.6559273846047045E+00 a      1151     1     5     2    11
 -4.6650729630664118E+00 a      1152     1     5     2    12
  2.6821852773865129E-01 a      1153     1     5     2    13
 -2.0099638091215630E+00 a      1154     1     5     2    14
 -9.0945312829434755E-01 a      1155     1     5     2    15
 -3.4152619182678046E+00 a      1156     1     5     2    16
 -4.9466072221890384E-01 a      1157     1     5     2    17
 -8.6879557839717947E-01 a      1158     1     5     2    18
 -2.3206547280822991E+00 a      1159     1     5     2    19
 -6.7083196337513543E-02 a      1160     1     5     2    20
 -2.3949069849592614E-01 a      1161     1     6     2     1
  1.4892257497747838E+00 a      1162     1     6     2     2
 -2.1909153995559847E+00 a      1163     1     6     2     3
  3.5752152325505571E+00 a      1164     1     6     2     4
 -6.7213419761212090E-01 a      1165     1     6     2     5
 -1.2743523560584953E+00 a      1166     1     6     2     6
  1.6427339851923044E+00 a      1167     1     6     2     7
  1.6349373862567046E-01 a      1168     1     6     2     8
 -1.2961400162742978E+00 a      1169     1     6     2     9
  1.6664492948093490E+00 a      1170     1     6     2    10
  1.4505657486945194E+00 a      1171     1     6     2    11
  2.3676358422765226E-01 a      1172     1     6     2    12
  3.3855655023936948E-01 a      1173     1     6     2    13
  1.2646974989721219E-01 a      1174     1     6     2    14
 -3.3079196728218707E-01 a      1175     1     6     2    15
  1.1534863562650426E-01 a      1176     1     6     2    16
  2.2861988677903535E+00 a      1177     1     6     2    17
  2.0735285175999594E+00 a      1178     1     6     2    18
  2.9221311678833839E-01 a      1179     1     6     2    19
  1.1616890156990420E+00 a      1180     1     6     2    20
 -1.0740887504174974E+00 a      1181     1     7     2     1
  3.2371162378749790E-01 a      1182     1     7     2     2
  5.9073079097797987E-01 a      1183     1     7     2     3
  1.1805817309031121E-01 a      1184     1     7     2     4
  7.4274459562381245E-01 a      1185     1     7     2     5
 -2.5971163588323171E-01 a      1186     1     7     2     6
 -9.5522817644913671E-01 a      1187     1     7     2     7
 -4.6649869356534845E-01 a      1188     1     7     2     8
 -8.1787228843771875E-01 a      1189     1     7     2     9
 -6.0231875490533582E-01 a      1190     1     7     2    10
 -7.9294413984877843E-01 a      1191     1     7     2    11
 -2.3272648214174385E+00 a      1192     1     7     2    12
 -4.6743267652967441E-01 a      1193     1     7     2    13
  7.6068632662940339E-01 a      1194     1     7     2    14
 -3.0730218805352461E-01 a      1195     1     7     2    15
  1.7815126888099624E+00 a      1196     1     7     2    16
  1.5584387245180127E+00 a      1197     1     7     2    17
  1.2685037032265931E+00 a      1198     1     7     2    18
 -1.2220935041840129E+00 a      1199     1     7     2    19
 -6.1600308622542710E-01 a      1200     1     7     2    20
  9.2313920133403993E-01 a      1201     1     8     2     1
 -3.6668830882119821E-02 a      1202     1     8     2     2
 -2.1566291106788511E+00 a      1203     1     8     2     3
  3.3173528548771675E-01 a      1204     1     8     2     4
 -4.2454624690993970E-01 a      1205     1     8     2     5
  7.7467604543402879E-01 a      1206     1     8     2     6
 -1.4503875069839722E-01 a      1207     1     8     2     7
 -2.6589852960703902E-01 a      1208     1     8     2     8
  5.1172202922951704E-01 a      1209     1     8     2     9
 -6.8213061374250517E-01 a      1210     1     8     2    10
 -2.5659842669986705E+00 a      1211     1     8     2    11
  5.1441974969176285E-01 a      1212     1     8     2    12
 -7.5141545553010442E-03 a      1213     1     8     2    13
 -9.2475683991910296E-01 a      1214     1     8     2    14
  2.4105109415375588E-02 a      1215     1     8     2    15
 -1.0250795082550457E+00 a      1216     1     8     2    16
  2.2440384602059824E-01 a      1217     1     8     2    17
 -1.9589613712566740E+00 a      1218     1     8     2    18
 -6.7056998097108238E+00 a      1219     1     8     2    19
 -3.9053791163733526E-01 a      1220     1     8     2    20
  6.1873630528303880E-01 a      1221     1     9     2     1
 -1.4387535317812770E+00 a      1222     1     9     2     2
 -1.5316024417316104E-01 a      1223     1     9     2     3
 -6.7586295342713343E-01 a      1224     1     9     2     4
  1.0474964868153711E+00 a      1225     1     9     2     5
 -1.4814206291689447E+00 a      1226     1     9     2     6
 -1.2962510921325658E+00 a      1227     1     9     2     7
  1.0140147543833491E+00 a      1228     1     9     2     8
 -1.7702799042146741E-01 a      1229     1     9     2     9
 -6.8404578188524201E-01 a      1230     1     9     2    10
 -5.3055913019034140E+00 a      1231     1     9     2    11
 -1.6886061542929713E+00 a      1232     1     9     2    12
  5.3229185572629967E-01 a      1233     1     9     2    13
  1.5784464048863360E+00 a      1234     1     9     2    14
  4.8622728791217956E-01 a      1235     1     9     2    15
 -1.8514285374038603E-01 a      1236     1     9     2    16
  6.6863798701341881E-01 a      1237     1     9     2    17
  2.2108721369725108E+00 a      1238     1     9     2    18
 -1.8247688942794351E+00 a      1239     1     9     2    19
  9.8275114862142121E-01 a      1240     1     9     2    20
 -1.6108136034266980E-02 a      1241     1    10     2     1
  1.2011715732647625E+00 a      1242     1    10     2     2
 -1.0113768150204758E-01 a      1243     1    10     2     3
  1.5563184428650290E+00 a      1244     1    10     2     4
 -3.4018370642625373E-01 a      1245     1    10     2     5
 -2.6446582273705213E+00 a      1246     1    10     2     6
 -1.8733599692753462E+00 a      1247     1    10     2     7
  9.8894531797975238E-01 a      1248     1    10     2     8
  1.0489628581564980E+00 a      1249     1    10     2     9
 -2.2747454074356335E-01 a      1250     1    10     2    10
 -6.6066523636374733E-02 a      1251     1    10     2    11
  2.5856615983905300E+00 a      1252     1    10     2    12
 -1.2007593485750961E-01 a      1253     1    10     2    13
 -8.8826867664856113E-01 a      1254     1    10     2    14
 -9.6428837031366255E-01 a      1255     1    10     2    15
  4.8925028887285055E-01 a      1256     1    10     2    16
 -1.8848918962686290E+00 a      1257     1    10     2    17
  7.8520700203110860E-01 a      1258     1    10     2    18
 -1.3268431424784444E-01 a      1259     1    10     2    19
  9.2577990150931788E-01 a      1260     1    10     2    20
 -1.9934733394905815E+00 a      1261     1    11     2     1
 -1.2270953865597278E-01 a      1262     1    11     2     2
 -2.1573608148940839E+00 a      1263     1    11     2     3
  6.1757536931051397E-02 a      1264     1    11     2     4
  1.1331886498247328E+00 a      1265     1    11     2     5
 -1.3591855852719592E-01 a      1266     1    11     2     6
  3.6746421365074700E-01 a      1267     1    11     2     7
  2.1697110812814316E-01 a      1268     1    11     2     8
  5.8201359983653417E-02 a      1269     1    11     2     9
  6.9500648709388735E-01 a      1270     1    11     2    10
 -6.4671535206965940E+00 a      1271     1    11     2    11
 -2.5146870154701095E+00 a      1272     1    11     2    12
 -1.5528629426695026E-01 a      1273     1    11     2    13
 -2.0570969532935113E+00 a      1274     1    11     2    14
 -5.8847764504074007E-01 a      1275     1    11     2    15
 -8.2518410841598638E-02 a      1276     1    11     2    16
 -3.6647411084274129E-01 a      1277     1    11     2    17
 -1.0360933326534569E+00 a      1278     1    11     2    18
  5.1042329953278998E-01 a      1279     1    11     2    19
 -1.4043903980202406E+00 a      1280     1    11     2    20
  2.2258677446705538E-01 a      1281     1    12     2     1
 -2.1057807325911542E+00 a      1282     1    12     2     2
  3.8486208273636585E-01 a      1283     1    12     2     3
 -1.0760578595422026E+00 a      1284     1    12     2     4
  2.5706800398287749E-01 a      1285     1    12     2     5
  6.9979770946886655E-01 a      1286     1    12     2     6
  1.5320522488904811E+00 a      1287     1    12     2     7
 -9.8775875079405207E-01 a      1288     1    12     2     8
 -7.1297857432362377E-01 a      1289     1    12     2     9
 -2.2439346769165565E+00 a      1290     1    12     2    10
  3.0484268230436253E+00 a      1291     1    12     2    11
  2.9313780696382268E+00 a      1292     1    12     2    12
 -1.3266323155539512E+00 a      1293     1    12     2    13
 -4.1647399196392043E-02 a      1294     1    12     2    14
  2.7998051679472213E-01 a      1295     1    12     2    15
  9.8226254841584160E-01 a      1296     1    12     2    16
 -1.1244902409442188E+00 a      1297     1    12     2    17
  1.6672515051201717E+00 a      1298     1    12     2    18
  4.2385275637860120E+00 a      1299     1    12     2    19
  3.4196531023818671E-01 a      1300     1    12     2    20
  2.1825675532079987E-02 a      1301     1    13     2     1
 -5.1596338152734407E-02 a      1302     1    13     2     2
 -3.2702507995164568E-02 a      1303     1    13     2     3
 -3.4494235564302284E-01 a      1304     1    13     2     4
 -3.0277474520215986E-01 a      1305     1    13     2     5
 -7.5264952440231431E-02 a      1306     1    13     2     6
 -2.6398719088160960E-01 a      1307     1    13     2     7
 -4.5073536012012588E-01 a      1308     1    13     2     8
 -1.7686440166710721E-01 a      1309     1    13     2     9
 -3.3673333918488069E-01 a      1310     1    13     2    10
 -7.2781508075960039E-02 a      1311     1    13     2    11
 -4.6378478539641915E-01 a      1312     1    13     2    12
 -9.5297775933220197E-02 a      1313     1    13     2    13
 -3.8288923681871240E-01 a      1314     1    13     2    14
 -2.0385831516278261E-01 a      1315     1    13     2    15
 -4.3049730246177947E-01 a      1316     1    13     2    16
 -1.4344755820791122E-01 a      1317     1    13     2    17
  2.3761049044221632E+00 a      1318     1    13     2    18
 -1.9392835751935550E-01 a      1319     1    13     2    19
 -2.8937268392726284E-01 a      1320     1    13     2    20
 -2.7403978406960766E-01 a      1321     1    14     2     1
 -1.2562668081738988E+00 a      1322     1    14     2     2
  1.2139540253449370E+00 a      1323     1    14     2     3
 -5.9574050330842887E+00 a      1324     1    14     2     4
 -2.9775286757678767E+00 a      1325     1    14     2     5
 -1.8154602102778006E+00 a      1326     1    14     2     6
 -1.5999543107544008E+01 a      1327     1    14     2     7
  3.2862944747037548E-02 a      1328     1    14     2     8
 -2.0646211820607365E+00 a      1329     1    14     2     9
 -4.3735194527847444E-02 a      1330     1    14     2    10
 -6.0546823045007754E+00 a      1331     1    14     2    11
 -2.1505839626135668E+01 a      1332     1    14     2    12
 -7.7453997105819838E-01 a      1333     1    14     2    13
 -4.9219206499466575E+00 a      1334     1    14     2    14
  9.3014787054229253E-01 a      1335     1    14     2    15
  3.0595835957654927E-01 a      1336     1    14     2    16
  2.2674246667152893E+00 a      1337     1    14     2    17
 -4.3713012045195454E-01 a      1338     1    14     2    18
  6.4562809359967466E-01 a      1339     1    14     2    19
 -2.2498817703554028E+00 a      1340     1    14     2    20
  2.2424911805393659E+00 a      1341     1    15     2     1
 -1.3656333652330581E+00 a      1342     1    15     2     2
  3.3209373462334130E-01 a      1343     1    15     2     3
 -1.0952078877406708E-01 a      1344     1    15     2     4
  1.6741389448122104E+00 a      1345     1    15     2     5
  2.0217972259444572E+00 a      1346     1    15     2     6
 -3.4022264553601406E-01 a      1347     1    15     2     7
  6.7956706114253562E-01 a      1348     1    15     2     8
  1.3068399203667325E-01 a      1349     1    15     2     9
  6.9006639082210153E-01 a      1350     1    15     2    10
  2.0416480215092014E+00 a      1351     1    15     2    11
 -1.3938733155668941E+00 a      1352     1    15     2    12
 -3.8936519970382819E+00 a      1353     1    15     2    13
 -3.0071332511323270E+00 a      1354     1    15     2    14
  1.5175960908680248E+00 a      1355     1    15     2    15
 -2.5501514590818632E+00 a      1356     1    15     2    16
 -1.5383225348481011E+00 a      1357     1    15     2    17
  1.6061035598780782E+00 a      1358     1    15     2    18
  4.8055200937111880E-01 a      1359     1    15     2    19
  5.4855807273019275E-01 a      1360     1    15     2    20
  9.9113769835340837E-01 a      1361     1    16     2     1
 -3.2711398376878587E-01 a      1362     1    16     2     2
  8.0617939942179540E-01 a      1363     1    16     2     3
 -4.7938167144693428E-01 a      1364     1    16     2     4
  1.4091932447142562E-04 a      1365     1    16     2     5
 -1.3927577549644153E-02 a      1366     1    16     2     6
  5.8096187575097036E-01 a      1367     1    16     2     7
 -1.1571355313134872E+00 a      1368     1    16     2     8
  3.2930621501877139E-01 a      1369     1    16     2     9
 -1.4364216746552267E+00 a      1370     1    16     2    10
  2.6853518821303507E-01 a      1371     1    16     2    11
 -1.0058149769467033E+00 a      1372     1    16     2    12
  1.1339273805450141E-01 a      1373     1    16     2    13
  8.5474085005674105E-02 a      1374     1    16     2    14
 -6.6738250053514547E-01 a      1375     1    16     2    15
  4.9835646429917929E-01 a      1376     1    16     2    16
 -4.1632981323297686E+00 a      1377     1    16     2    17
  1.1908434352820574E+00 a      1378     1    16     2    18
  1.3103000499121292E-01 a      1379     1    16     2    19
 -1.1614718317352202E+00 a      1380     1    16     2    20
 -2.5265481533774603E-01 a      1381     1    17     2     1
 -3.8211987510020085E-02 a      1382     1    17     2     2
  3.8178885603944106E-02 a      1383     1    17     2     3
 -6.9055371378444197E-02 a      1384     1    17     2     4
  1.0712321336247471E-01 a      1385     1    17     2     5
 -3.8936194056110933E+00 a      1386     1    17     2     6
 -2.0542506156741660E+00 a      1387     1    17     2     7
 -1.1402651268004151E-01 a      1388     1    17     2     8
 -5.3171760682683089E-01 a      1389     1    17     2     9
  6.5272758889754356E-01 a      1390     1    17     2    10
 -8.5533323845060449E-01 a      1391     1    17     2    11
 -1.4832612534690397E+00 a      1392     1    17     2    12
 -1.2821532674310991E+00 a      1393     1    17     2    13
  8.0271748264457177E-01 a      1394     1    17     2    14
  2.2706657408851552E-01 a      1395     1    17     2    15
 -2.5186967135511420E+00 a      1396     1    17     2    16
 -1.1176746077080872E+00 a      1397     1    17     2    17
 -6.6768695358840668E-01 a      1398     1    17     2    18
 -1.5541864145795941E+00 a      1399     1    17     2    19
  1.0934459960516706E-01 a      1400     1    17     2    20
  4.6957405023839932E-01 a      1401     1    18     2     1
  3.9290631971774609E-01 a      1402     1    18     2     2
 -9.3134960181034776E-01 a      1403     1    18     2     3
  1.4274787803762809E-01 a      1404     1    18     2     4
  1.7098146785364535E-01 a      1405     1    18     2     5
 -1.5151816454238474E+00 a      1406     1    18     2     6
  2.4790971004214329E-01 a      1407     1    18     2     7
 -6.7201853765279673E-01 a      1408     1    18     2     8
  6.0502451431303061E-01 a      1409     1    18     2     9
 -5.4548170656855888E+00 a      1410     1    18     2    10
  3.1569487308817288E+00 a      1411     1    18     2    11
  5.2836292988792355E-01 a      1412     1    18     2    12
 -4.0064302602665613E-01 a      1413     1    18     2    13
  1.5422405217114181E+00 a      1414     1    18     2    14
  6.5037780155954017E-01 a      1415     1    18     2    15
 -3.5535893368501883E+00 a      1416     1    18     2    16
  1.0156639801294021E+00 a      1417     1    18     2    17
 -1.8828710595488374E+00 a      1418     1    18     2    18
  9.3691685026452243E-01 a      1419     1    18     2    19
  1.1514766660743518E+00 a      1420     1    18     2    20
  5.2678441889134686E-01 a      1421     1    19     2     1
 -1.7786088794401886E+00 a      1422     1    19     2     2
  6.1619748368756699E-01 a      1423     1    19     2     3
  3.2037124451725452E-01 a      1424     1    19     2     4
  2.3251707906101426E-01 a      1425     1    19     2     5
  1.5717857791965595E-01 a      1426     1    19     2     6
  2.2887581667010057E-01 a      1427     1    19     2     7
 -9.3138232925047293E-01 a      1428     1    19     2     8
 -9.3070591214777676E-01 a      1429     1    19     2     9
  7.9168119201251641E-01 a      1430     1    19     2    10
  2.1223152287861886E+00 a      1431     1    19     2    11
 -1.4764738986088066E-01 a      1432     1    19     2    12
  8.3297743290601267E-01 a      1433     1    19     2    13
 -1.3748745661463577E+00 a      1434     1    19     2    14
  6.2212050644599837E-01 a      1435     1    19     2    15
 -2.4072567673561145E+00 a      1436     1    19     2    16
 -8.9092453831331408E-01 a      1437     1    19     2    17
  1.2921036783473918E+00 a      1438     1    19     2    18
  2.6259768602314837E-01 a      1439     1    19     2    19
  5.6849992397609284E-01 a      1440     1    19     2    20
  3.2720085006723004E-01 a      1441     1    20     2     1
 -1.6570775698133429E+00 a      1442     1    20     2     2
 -1.5118707724230660E+00 a      1443     1    20     2     3
  6.1058700742895400E-01 a      1444     1    20     2     4
  1.0804896291662007E+00 a      1445     1    20     2     5
  4.6573943763617021E-01 a      1446     1    20     2     6
 -1.1846250545892825E+00 a      1447     1    20     2     7
  2.1703596733592681E-01 a      1448     1    20     2     8
  7.0350607677580790E-01 a      1449     1    20     2     9
  5.2587954171375861E-01 a      1450     1    20     2    10
 -1.6926646773505836E+00 a      1451     1    20     2    11
 -1.0312798650597379E+01 a      1452     1    20     2    12
  1.2160237860853971E+00 a      1453     1    20     2    13
 -1.1576305205287936E+00 a      1454     1    20     2    14
 -4.7780846830383100E-01 a      1455     1    20     2    15
  1.5237362406160877E+00 a      1456     1    20     2    16
  2.0730402488298592E+00 a      1457     1    20     2    17
 -1.1531133923347077E+00 a      1458     1    20     2    18
 -9.0337496936160182E+00 a      1459     1    20     2    19
  7.0043245906862928E-01 a      1460     1    20     2    20
 -9.9678249946964144E+00 b      1461     2     1
  5.6648618014612460E+00 b      1462     2     2
  1.1131388653339314E+00 b      1463     2     3
 -1.4062001706322100E+00 b      1464     2     4
 -9.5350702283200643E+00 b      1465     2     5
 -1.1079058427388913E+01 b      1466     2     6
 -8.9322872849487117E-02 b      1467     2     7
  3.5907448644853743E+00 b      1468     2     8
  1.5728696250303695E+00 b      1469     2     9
 -3.7779169279088967E+00 b      1470     2    10
 -1.0843991836935308E+01 b      1471     2    11
  6.9666920272267747E+00 b      1472     2    12
 -2.4152430910829774E+00 b      1473     2    13
  8.6661903710486818E+00 b      1474     2    14
 -4.6488372959949658E+00 b      1475     2    15
  4.6268225992797429E+00 b      1476     2    16
 -3.0696900939917948E+00 b      1477     2    17
  9.0961495588648429E+00 b      1478     2    18
  9.1826324222580702E-01 b      1479     2    19
 -2.1129892732077962E+00 b      1480     2    20
  2.5560313319030314E-01 a      1481     2     1     3     1
  1.9831653164124577E-01 a      1482     2     2     3     1
 -1.2317829847291173E-01 a      1483     2     3     3     1
 -3.0635297163009362E-01 a      1484     2     4     3     1
 -2.6788500072065619E-01 a      1485     2     5     3     1
  2.1633083947216816E-01 a      1486     2     6     3     1
  5.8574013010879211E-01 a      1487     2     7     3     1
  2.1341274915850611E-01 a      1488     2     8     3     1
 -4.7418335845363246E-01 a      1489     2     9     3     1
 -3.2006714601785791E-01 a      1490     2    10     3     1
 -2.2927760576115119E-01 a      1491     2    11     3     1
 -1.7493691522830115E-01 a      1492     2    12     3     1
 -2.4348188511641086E-01 a      1493     2    13     3     1
 -1.2609144496387223E-01 a      1494     2    14     3     1
 -3.0343082785748060E-01 a      1495     2    15     3     1
 -2.2406462956105272E-01 a      1496     2    16     3     1
  2.0081204046280848E-01 a      1497     2    17     3     1
  2.9270857343324891E-01 a      1498     2    18     3     1
  3.7422531426201527E-01 a      1499     2    19     3     1
  1.2968556450301796E-01 a      1500     2    20     3     1
 -5.2027069935573644E+00 b      1501     3     1
