################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -7.1242522750615844E-01 a      1070     1     1     2    10
 -1.7837336564024489E-01 a      1071     1     1     2    11
  1.5625132544412149E-01 a      1072     1     1     2    12
 -9.7448076763084113E-01 a      1073     1     1     2    13
 -5.3698740427770888E+00 a      1074     1     1     2    14
 -5.2683999880294020E-02 a      1075     1     1     2    15
  6.8501830407906056E-02 a      1076     1     1     2    16
  6.6167564930383760E-01 a      1077     1     1     2    17
 -3.0978912407551493E+00 a      1078     1     1     2    18
  1.7602762856090973E-01 a      1079     1     1     2    19
  8.4462234215791410E-01 a      1080     1     1     2    20
  1.3341701281299410E+00 a      1081     1     2     2     1
  1.0222836414780672E+00 a      1082     1     2     2     2
 -1.7248078342037543E+00 a      1083     1     2     2     3
 -6.0677818309760734E-01 a      1084     1     2     2     4
 -1.8325603365400181E-01 a      1085     1     2     2     5
  2.7906412254203622E-01 a      1086     1     2     2     6
 -1.4928455027259530E-01 a      1087     1     2     2     7
 -7.3624721573017238E-01 a      1088     1     2     2     8
  1.5337373953570193E+00 a      1089     1     2     2     9
  5.4148781373349963E-01 a      1090     1     2     2    10
  3.6420077844489407E-01 a      1091     1     2     2    11
 -4.4718313226780132E-01 a      1092     1     2     2    12
  2.4361875103061075E+00 a      1093     1     2     2    13
  8.7060144077660540E-01 a      1094     1     2     2    14
 -1.2789162950492301E+00 a      1095     1     2     2    15
 -1.8104837818133451E-01 a      1096     1     2     2    16
 -1.7342738605660468E+00 a      1097     1     2     2    17
  1.3114465770276527E+00 a      1098     1     2     2    18
  5.8950072636723938E-01 a      1099     1     2     2    19
  6.1331014178473094E-02 a      1100     1     2     2    20
 -6.7694688276112591E-01 a      1101     1     3     2     1
 -1.1646813426699973E+00 a      1102     1     3     2     2
 -9.7058378694259351E-01 a      1103     1     3     2     3
  6.1998618269284922E-01 a      1104     1     3     2     4
  7.6041332049229815E-01 a      1105     1     3     2     5
 -5.1279723811433131E-01 a      1106     1     3     2     6
 -2.1382740818106138E+00 a      1107     1     3     2     7
 -7.7219700633428445E-01 a      1108     1     3     2     8
 -1.6960570799036254E-01 a      1109     1     3     2     9
  9.3396415989419246E-01 a      1110     1     3     2    10
 -1.4482612331621088E+00 a      1111     1     3     2    11
  2.6067536872759839E-01 a      1112     1     3     2    12
  2.1592417545426077E+00 a      1113     1     3     2    13
 -3.5695226769680227E-01 a      1114     1     3     2    14
  6.5498167202747071E-01 a      1115     1     3     2    15
 -8.8981362649797158E-01 a      1116     1     3     2    16
  8.0444647954295423E-01 a      1117     1     3     2    17
 -8.2966206160762535E-01 a      1118     1     3     2    18
 -8.4956085318701835E-01 a      1119     1     3     2    19
 -1.3708462596325959E+00 a      1120     1     3     2    20
  3.8528583283787993E-01 a      1121     1     4     2     1
 -8.8795335362362304E-01 a      1122     1     4     2     2
  2.8906005422947580E+00 a      1123     1     4     2     3
  2.9604594096776032E-01 a      1124     1     4     2     4
 -1.8051440951419073E-01 a      1125     1     4     2     5
  2.3300442638260063E-01 a      1126     1     4     2     6
 -3.5735623219672003E-01 a      1127     1     4     2     7
  2.9586278304202079E-01 a      1128     1     4     2     8
  1.7448211876720672E+00 a      1129     1     4     2     9
  1.2960106802501273E-01 a      1130     1     4     2    10
  2.0059141401303724E+00 a      1131     1     4     2    11
  2.3433337404508600E-01 a      1132     1     4     2    12
  6.9101352658558546E-01 a      1133     1     4     2    13
  8.7334244882061296E-01 a      1134     1     4     2    14
  6.4627303168603512E-01 a      1135     1     4     2    15
  7.2852024791017511E-01 a      1136     1     4     2    16
  5.1868981603851239E-01 a      1137     1     4     2    17
  5.4778247676407443E-01 a      1138     1     4     2    18
  4.8286971909530202E-01 a      1139     1     4     2    19
  8.8753903596346007E-01 a      1140     1     4     2    20
 -2.0713056927671078E-01 a      1141     1     5     2     1
 -1.7422763938193391E+00 a      1142     1     5     2     2
  2.5383011882584161E-01 a      1143     1     5     2     3
 -3.3292138268185983E-01 a      1144     1     5     2     4
 -1.1598816433871353E+00 a      1145     1     5     2     5
  4.3576895831015933E-01 a      1146     1     5     2     6
  9.0136990759445534E-01 a      1147     1     5     2     7
  7.0613667769798383E-01 a      1148     1     5     2     8
  6.9678923883574162E-01 a      1149     1     5     2     9
 -1.0036382079380113E+00 a      1150     1     5     2    10
  8.6094102025070007E-02 a      1151     1     5     2    11
 -6.7298862068829235E-01 a      1152     1     5     2    12
 -4.6552384443294201E+00 a      1153     1     5     2    13
  2.0383580254725211E+00 a      1154     1     5     2    14
  4.1180222717389858E-01 a      1155     1     5     2    15
  2.5028921789091374E+00 a      1156     1     5     2    16
 -1.2540471182946971E+00 a      1157     1     5     2    17
  2.4966625922567505E+00 a      1158     1     5     2    18
  2.6814891737401174E+00 a      1159     1     5     2    19
  9.0305802409890179E-01 a      1160     1     5     2    20
  1.4881091362053489E-01 a      1161     1     6     2     1
  1.2173201225389441E+00 a      1162     1     6     2     2
 -9.9964120521634392E-02 a      1163     1     6     2     3
 -5.1328413293813824E-01 a      1164     1     6     2     4
  1.5529472920135496E+00 a      1165     1     6     2     5
  7.7966864129112301E-01 a      1166     1     6     2     6
 -1.4801828645771438E+00 a      1167     1     6     2     7
 -7.8853252223878423E-01 a      1168     1     6     2     8
 -6.1858111808103935E+00 a      1169     1     6     2     9
  3.4372415728841594E+00 a      1170     1     6     2    10
 -1.7423178614304231E+00 a      1171     1     6     2    11
 -1.0224431861657046E+00 a      1172     1     6     2    12
  3.8909674896744226E+00 a      1173     1     6     2    13
 -1.2430992581495766E+00 a      1174     1     6     2    14
  7.2415165316007346E-01 a      1175     1     6     2    15
  5.6090265405450090E-01 a      1176     1     6     2    16
 -2.9384774626064716E+00 a      1177     1     6     2    17
 -2.9863123511105555E-01 a      1178     1     6     2    18
 -1.4847490095313340E+00 a      1179     1     6     2    19
 -5.9387831993851652E+00 a      1180     1     6     2    20
 -7.8000150777584276E-01 a      1181     1     7     2     1
  3.4026973509307399E+00 a      1182     1     7     2     2
 -1.1626872561827921E+00 a      1183     1     7     2     3
 -1.2696304746660045E+00 a      1184     1     7     2     4
  8.9756306032774347E-01 a      1185     1     7     2     5
  3.2129192253817576E+00 a      1186     1     7     2     6
 -9.0976226475566513E+00 a      1187     1     7     2     7
 -4.5158220395464677E-01 a      1188     1     7     2     8
  1.2847848373850684E-01 a      1189     1     7     2     9
 -6.3160871226269022E-01 a      1190     1     7     2    10
  8.2087259817440794E-01 a      1191     1     7     2    11
 -5.9725092785495526E-01 a      1192     1     7     2    12
  7.7872175971904778E-01 a      1193     1     7     2    13
 -8.9053946460220079E-01 a      1194     1     7     2    14
 -7.3723764682504189E-02 a      1195     1     7     2    15
 -1.1000398123382589E+00 a      1196     1     7     2    16
  6.3849505127503625E-01 a      1197     1     7     2    17
 -3.6470679837731921E+00 a      1198     1     7     2    18
 -9.0789585767999392E-01 a      1199     1     7     2    19
 -1.7136896355381876E+00 a      1200     1     7     2    20
 -7.1559693834525218E-01 a      1201     1     8     2     1
 -6.9590114565146157E+00 a      1202     1     8     2     2
  7.1449929551766034E-01 a      1203     1     8     2     3
  6.4327739172753129E-01 a      1204     1     8     2     4
  1.4740931637758965E+00 a      1205     1     8     2     5
 -4.2249872586295262E-01 a      1206     1     8     2     6
 -4.6944203135345430E-01 a      1207     1     8     2     7
 -8.9459045563489836E-01 a      1208     1     8     2     8
 -5.8084180207444591E-01 a      1209     1     8     2     9
  3.5558042932108197E-01 a      1210     1     8     2    10
 -4.5828233874147788E+00 a      1211     1     8     2    11
  2.7061436710049684E+00 a      1212     1     8     2    12
 -1.5607057872731598E+00 a      1213     1     8     2    13
 -1.2226633271164811E+00 a      1214     1     8     2    14
  3.6766646853554730E-01 a      1215     1     8     2    15
 -2.0572765277608784E+00 a      1216     1     8     2    16
  2.3554216673119659E+00 a      1217     1     8     2    17
 -1.3287751657630054E+00 a      1218     1     8     2    18
  4.2889189889565549E-01 a      1219     1     8     2    19
 -2.7409894633518866E-01 a      1220     1     8     2    20
 -1.0802611877163379E+00 a      1221     1     9     2     1
 -2.9244030292921691E-01 a      1222     1     9     2     2
 -1.4755771854502151E+00 a      1223     1     9     2     3
 -2.2491817585885014E+00 a      1224     1     9     2     4
  3.3333050398286379E+00 a      1225     1     9     2     5
 -1.3529724057374423E-01 a      1226     1     9     2     6
 -1.6171175374284065E-02 a      1227     1     9     2     7
 -4.5755506962046871E-01 a      1228     1     9     2     8
 -2.0221356685791338E+00 a      1229     1     9     2     9
  9.7779598574586624E-01 a      1230     1     9     2    10
 -1.0211287760610970E+00 a      1231     1     9     2    11
 -5.8422040252191698E-01 a      1232     1     9     2    12
  8.2218559362987187E-01 a      1233     1     9     2    13
  1.0011239872788178E+00 a      1234     1     9     2    14
  5.3654289170164926E-01 a      1235     1     9     2    15
 -1.8018875900058842E+00 a      1236     1     9     2    16
 -4.7892782035494513E-01 a      1237     1     9     2    17
  9.9001661224605186E-01 a      1238     1     9     2    18
 -1.2224358745862116E+00 a      1239     1     9     2    19
  1.5791856077987183E+00 a      1240     1     9     2    20
  4.2932004336109819E-01 a      1241     1    10     2     1
  1.9724132959480298E-01 a      1242     1    10     2     2
 -1.2293128055808458E+00 a      1243     1    10     2     3
 -1.5328387407026392E-01 a      1244     1    10     2     4
  1.1655587400788830E-01 a      1245     1    10     2     5
  3.9596650874889561E-01 a      1246     1    10     2     6
 -3.9868276321072781E-02 a      1247     1    10     2     7
  2.3929923034238805E-02 a      1248     1    10     2     8
 -2.4222700352492332E-01 a      1249     1    10     2     9
  1.6283996946160714E-01 a      1250     1    10     2    10
 -3.6758540329841875E-02 a      1251     1    10     2    11
 -3.9465852033501592E-01 a      1252     1    10     2    12
 -8.0730653436169586E-02 a      1253     1    10     2    13
 -5.5956678334223031E-01 a      1254     1    10     2    14
  2.7130568384917891E-01 a      1255     1    10     2    15
  6.0365794997455230E-02 a      1256     1    10     2    16
 -2.9529364932649360E-01 a      1257     1    10     2    17
  1.3256135271747391E-01 a      1258     1    10     2    18
  1.7021208337589280E+00 a      1259     1    10     2    19
 -4.1264871123802138E-01 a      1260     1    10     2    20
  3.2145764646633905E+00 a      1261     1    11     2     1
 -3.5253244708457805E+00 a      1262     1    11     2     2
 -4.3747579738929403E+00 a      1263     1    11     2     3
 -3.3380333844045786E+00 a      1264     1    11     2     4
 -2.6717608863172067E-03 a      1265     1    11     2     5
 -9.3166199791693760E-01 a      1266     1    11     2     6
 -3.9462804048171367E-02 a      1267     1    11     2     7
  7.7592842420307595E-01 a      1268     1    11     2     8
 -2.4038369928906946E+00 a      1269     1    11     2     9
  1.6580899167169533E-01 a      1270     1    11     2    10
  1.6508165526205170E+00 a      1271     1    11     2    11
 -1.2584085654233677E+00 a      1272     1    11     2    12
 -1.1860788882462534E+01 a      1273     1    11     2    13
 -9.1836013892113098E+00 a      1274     1    11     2    14
  6.9636661663960608E-01 a      1275     1    11     2    15
 -4.2309449655086806E-01 a      1276     1    11     2    16
 -1.0734089907657087E+00 a      1277     1    11     2    17
 -2.7535367668092392E+00 a      1278     1    11     2    18
 -5.2956635406773589E-01 a      1279     1    11     2    19
  1.5619547301512753E+00 a      1280     1    11     2    20
  2.3350848177874817E-01 a      1281     1    12     2     1
 -2.2061656162640948E+00 a      1282     1    12     2     2
 -3.3224141914368360E-01 a      1283     1    12     2     3
  1.0838166351850553E-01 a      1284     1    12     2     4
  3.8691326910804547E-01 a      1285     1    12     2     5
 -4.0487769094980708E-01 a      1286     1    12     2     6
 -7.4583113845065996E-01 a      1287     1    12     2     7
  1.1243377190773693E+00 a      1288     1    12     2     8
 -1.7773338964046699E+00 a      1289     1    12     2     9
  5.6251882965210998E-01 a      1290     1    12     2    10
 -6.2399296530201631E-01 a      1291     1    12     2    11
 -6.8996243652043132E-01 a      1292     1    12     2    12
 -1.0448626912420020E+00 a      1293     1    12     2    13
 -1.5272491143235789E+00 a      1294     1    12     2    14
 -8.9174483913441471E-01 a      1295     1    12     2    15
  9.0053223492111045E-01 a      1296     1    12     2    16
 -1.2046421074218254E+00 a      1297     1    12     2    17
  1.9676429956070030E+00 a      1298     1    12     2    18
 -6.1600225414357845E-01 a      1299     1    12     2    19
  9.3964032016206323E-01 a      1300     1    12     2    20
  2.3532264360933093E+00 a      1301     1    13     2     1
  1.2455149414482993E+00 a      1302     1    13     2     2
  3.0953023259292189E+00 a      1303     1    13     2     3
 -4.3616813473629945E-01 a      1304     1    13     2     4
 -4.0319131611139358E+00 a      1305     1    13     2     5
 -2.9205941563664062E-01 a      1306     1    13     2     6
 -5.5379520714305921E-02 a      1307     1    13     2     7
  6.7616402101045170E-01 a      1308     1    13     2     8
  2.2923957860209612E-01 a      1309     1    13     2     9
  4.7231201398587103E-01 a      1310     1    13     2    10
  8.7418608610675241E-01 a      1311     1    13     2    11
  1.4447574376010490E+00 a      1312     1    13     2    12
  3.2701803346336744E-01 a      1313     1    13     2    13
  8.9837902419283129E+00 a      1314     1    13     2    14
  1.0582581694777855E+00 a      1315     1    13     2    15
 -1.6080675037273899E+00 a      1316     1    13     2    16
  5.0415526078791402E+00 a      1317     1    13     2    17
  2.0066243444342153E+00 a      1318     1    13     2    18
 -1.7601721734052269E+00 a      1319     1    13     2    19
  1.7441648488750536E+00 a      1320     1    13     2    20
  2.4737748596664613E+00 a      1321     1    14     2     1
 -1.1818235159864969E+00 a      1322     1    14     2     2
 -7.2738673180644908E-01 a      1323     1    14     2     3
 -1.4972190979261371E+00 a      1324     1    14     2     4
 -1.0140750381703802E+00 a      1325     1    14     2     5
  2.3666172914633368E+00 a      1326     1    14     2     6
 -9.5188379086875896E-01 a      1327     1    14     2     7
  4.4483151693940076E-01 a      1328     1    14     2     8
  1.0615731364052241E+00 a      1329     1    14     2     9
  1.3423547616126790E+00 a      1330     1    14     2    10
  9.8133469886592124E-03 a      1331     1    14     2    11
  8.3949876447951499E-01 a      1332     1    14     2    12
 -2.2835707841855393E+00 a      1333     1    14     2    13
 -8.6596864461661305E+00 a      1334     1    14     2    14
 -5.7565848984630330E-01 a      1335     1    14     2    15
  1.5931876491221901E+00 a      1336     1    14     2    16
  3.3888093339534726E+00 a      1337     1    14     2    17
  1.6038938808482417E+00 a      1338     1    14     2    18
 -3.0206132914039032E+00 a      1339     1    14     2    19
 -1.2344795567352151E+00 a      1340     1    14     2    20
  8.8717044537580669E-02 a      1341     1    15     2     1
 -1.8745760333372088E-01 a      1342     1    15     2     2
  7.6729784462822315E-01 a      1343     1    15     2     3
 -1.5580945565731330E+00 a      1344     1    15     2     4
 -9.4210758786626980E-01 a      1345     1    15     2     5
 -6.3047186679918921E-01 a      1346     1    15     2     6
  7.4755137984135933E-01 a      1347     1    15     2     7
  3.6926480850740559E-02 a      1348     1    15     2     8
 -1.2234677678888839E+00 a      1349     1    15     2     9
 -1.1101258624799073E+00 a      1350     1    15     2    10
  3.2981587892333764E-01 a      1351     1    15     2    11
  4.7664544984483331E-01 a      1352     1    15     2    12
 -2.7762143068672693E+00 a      1353     1    15     2    13
 -6.0329962682612717E+00 a      1354     1    15     2    14
  1.5409909914292003E-01 a      1355     1    15     2    15
 -6.4525893619511110E-02 a      1356     1    15     2    16
  4.8954111081435808E-01 a      1357     1    15     2    17
 -5.0933305976555798E-01 a      1358     1    15     2    18
 -1.6711175474601267E-01 a      1359     1    15     2    19
  5.2972182388264044E-01 a      1360     1    15     2    20
 -9.5475536101665226E-01 a      1361     1    16     2     1
  2.8630169118849923E-02 a      1362     1    16     2     2
 -5.2117553650675603E+00 a      1363     1    16     2     3
 -2.1721139621512767E-01 a      1364     1    16     2     4
  7.3174831699980181E-01 a      1365     1    16     2     5
 -2.0223705978485036E+00 a      1366     1    16     2     6
  1.6933509492357646E+00 a      1367     1    16     2     7
  9.9817692274960101E-01 a      1368     1    16     2     8
 -2.0992400326880549E+00 a      1369     1    16     2     9
  1.4871840439016223E-01 a      1370     1    16     2    10
 -3.0983205533732514E+00 a      1371     1    16     2    11
  1.6843252220865172E+00 a      1372     1    16     2    12
 -2.9940352517195676E+00 a      1373     1    16     2    13
 -2.4282797447368225E+01 a      1374     1    16     2    14
 -1.3123823061219315E+00 a      1375     1    16     2    15
 -1.4618752528552373E-01 a      1376     1    16     2    16
  2.3893300842871326E+00 a      1377     1    16     2    17
  6.6820152228385454E-01 a      1378     1    16     2    18
  1.3918137389584251E+00 a      1379     1    16     2    19
 -1.0582762860084103E+00 a      1380     1    16     2    20
  7.4881265815530051E-01 a      1381     1    17     2     1
  2.8945102335519413E-01 a      1382     1    17     2     2
  1.1518430657185230E+00 a      1383     1    17     2     3
  2.2224778551444979E+00 a      1384     1    17     2     4
 -2.4372148401151876E+00 a      1385     1    17     2     5
 -7.9625319739251443E-01 a      1386     1    17     2     6
 -2.0431095600524798E+00 a      1387     1    17     2     7
  1.1127724126435028E+00 a      1388     1    17     2     8
 -7.8373480828642412E+00 a      1389     1    17     2     9
  1.6282879232827679E-01 a      1390     1    17     2    10
 -3.6295577116096572E-01 a      1391     1    17     2    11
  1.4034857547285404E+00 a      1392     1    17     2    12
 -1.8809838016423437E+00 a      1393     1    17     2    13
 -1.2725909079260085E+00 a      1394     1    17     2    14
 -3.8305280168472516E-01 a      1395     1    17     2    15
  1.9100540334109786E+00 a      1396     1    17     2    16
  1.3138666299822224E+00 a      1397     1    17     2    17
 -3.7818362564211920E+00 a      1398     1    17     2    18
  7.7514590810398043E-01 a      1399     1    17     2    19
 -1.0335654103293053E+00 a      1400     1    17     2    20
 -3.9047330593839336E-01 a      1401     1    18     2     1
  1.5494959514684363E+00 a      1402     1    18     2     2
  4.6517264158988679E-02 a      1403     1    18     2     3
  3.0025214982280737E+00 a      1404     1    18     2     4
 -2.8389776648391236E+00 a      1405     1    18     2     5
 -8.2527617358751271E-01 a      1406     1    18     2     6
  6.6007702088403375E-01 a      1407     1    18     2     7
  1.4216131809307926E+00 a      1408     1    18     2     8
  3.1527716339677901E-02 a      1409     1    18     2     9
  9.7382573718842813E-01 a      1410     1    18     2    10
  2.6987776389041707E-01 a      1411     1    18     2    11
  1.2981820959854233E+00 a      1412     1    18     2    12
 -8.6770086207557817E-01 a      1413     1    18     2    13
  3.5286959419625695E-02 a      1414     1    18     2    14
 -1.1307260003446189E+00 a      1415     1    18     2    15
  2.9703446772745024E-01 a      1416     1    18     2    16
 -2.6608875200179621E-01 a      1417     1    18     2    17
 -1.7083524842829709E+00 a      1418     1    18     2    18
  3.3921918236904207E+00 a      1419     1    18     2    19
 -1.6474671781887447E+00 a      1420     1    18     2    20
 -1.9256050158783440E+00 a      1421     1    19     2     1
 -4.7139863157219986E-01 a      1422     1    19     2     2
  4.2695715790198561E+00 a      1423     1    19     2     3
  5.3577251779604851E-01 a      1424     1    19     2     4
  1.3373157085759295E+00 a      1425     1    19     2     5
 -2.7817440046353097E+00 a      1426     1    19     2     6
 -7.7947856131892523E-01 a      1427     1    19     2     7
 -5.9038878015819063E-01 a      1428     1    19     2     8
  1.9812479464557993E+00 a      1429     1    19     2     9
  4.1654146766986377E-01 a      1430     1    19     2    10
 -3.8155046169072806E+00 a      1431     1    19     2    11
 -1.5704862536501540E+00 a      1432     1    19     2    12
 -3.9245445456454582E+00 a      1433     1    19     2    13
  7.7492179884721368E-01 a      1434     1    19     2    14
  9.5162732429485397E-01 a      1435     1    19     2    15
 -1.0406753779221920E+00 a      1436     1    19     2    16
 -2.2433736687598755E+00 a      1437     1    19     2    17
  5.2082061419963788E-01 a      1438     1    19     2    18
  9.2476684793801955E-01 a      1439     1    19     2    19
  2.8649633867816299E-01 a      1440     1    19     2    20
 -3.3307358799949811E+00 a      1441     1    20     2     1
  2.9094834069175373E+00 a      1442     1    20     2     2
 -3.9060594151405698E-01 a      1443     1    20     2     3
  8.1130988900836354E-01 a      1444     1    20     2     4
  1.8996038375367224E+00 a      1445     1    20     2     5
 -2.4318669696010011E+00 a      1446     1    20     2     6
  1.7764627354135731E+00 a      1447     1    20     2     7
  1.2447397561516409E+00 a      1448     1    20     2     8
 -1.7382804762990520E+00 a      1449     1    20     2     9
 -5.7275201550767552E-01 a      1450     1    20     2    10
 -2.9765113668176588E+00 a      1451     1    20     2    11
 -5.7394481226835437E-01 a      1452     1    20     2    12
  2.2790251174621717E-01 a      1453     1    20     2    13
 -6.1690115531004635E+00 a      1454     1    20     2    14
  1.4592015480301710E+00 a      1455     1    20     2    15
 -8.9287589730661165E-01 a      1456     1    20     2    16
 -2.9644293493554857E-01 a      1457     1    20     2    17
 -3.6198558995609920E-01 a      1458     1    20     2    18
  3.1909245690660968E+00 a      1459     1    20     2    19
  1.1704529127513708E+00 a      1460     1    20     2    20
  5.1851263464441404E+00 b      1461     2     1
  2.9930408680166171E-01 b      1462     2     2
 -8.1692976594885138E+00 b      1463     2     3
  7.7170658596998312E+00 b      1464     2     4
 -8.1287608917747605E+00 b      1465     2     5
  6.9470432832989015E+00 b      1466     2     6
  7.0257811434570838E-01 b      1467     2     7
 -6.6485226212018516E+00 b      1468     2     8
  6.0112889927954196E+00 b      1469     2     9
 -8.0318805991251683E+00 b      1470     2    10
  5.5497037437762398E+00 b      1471     2    11
  4.3264633771133019E+00 b      1472     2    12
  1.1936842865006907E+01 b      1473     2    13
 -2.1975399882735161E+01 b      1474     2    14
 -2.1501099689701779E+00 b      1475     2    15
 -1.1747457442014622E+00 b      1476     2    16
 -8.7569065986202030E+00 b      1477     2    17
 -8.1247738270004604E+00 b      1478     2    18
  7.5021472923926424E+00 b      1479     2    19
 -1.7393265189661591E+00 b      1480     2    20
  2.0954507841208303E-01 a      1481     2     1     3     1
 -1.4845550764427570E-01 a      1482     2     2     3     1
 -3.9578250259076425E-01 a      1483     2     3     3     1
  1.4794751042817314E-01 a      1484     2     4     3     1
 -8.8043621827623569E-02 a      1485     2     5     3     1
  8.4491530421205399E-02 a      1486     2     6     3     1
  3.4722796486086266E-01 a      1487     2     7     3     1
 -2.2023798395633362E-01 a      1488     2     8     3     1
  2.0500027662311453E+00 a      1489     2     9     3     1
  1.4145364444878819E-01 a      1490     2    10     3     1
 -1.5244752238802523E-01 a      1491     2    11     3     1
 -1.4496755089089502E-01 a      1492     2    12     3     1
 -2.6152375904248853E-01 a      1493     2    13     3     1
 -2.6630067746316679E+00 a      1494     2    14     3     1
  1.7364894486365479E-01 a      1495     2    15     3     1
 -2.2529822480754549E-01 a      1496     2    16     3     1
  1.6024834230309051E-01 a      1497     2    17     3     1
 -1.2031994923793175E-01 a      1498     2    18     3     1
  2.7876546989616058E-01 a      1499     2    19     3     1
 -7.7994152704997474E-02 a      1500     2    20     3     1
 -1.8854514236088604E+00 b      1501     3     1
